3159,not-protected,1
582,protected,1
4241,protected,1
805,not-protected,1
10736,not-protected,1
9191,not-protected,1
10888,not-protected,1
2610,protected,1
306,not-protected,1
10716,protected,1
2938,not-protected,1
2442,not-protected,1
2405,not-protected,1
7905,not-protected,1
7634,protected,1
6240,not-protected,1
6073,not-protected,1
13482,protected,1
10251,protected,1
470,not-protected,1
1371,not-protected,1
7728,protected,1
304,protected,1
5772,not-protected,1
5262,protected,1
9882,protected,1
311,protected,1
2823,not-protected,1
11593,protected,1
12846,protected,1
2607,protected,1
2802,not-protected,1
4552,protected,1
12591,not-protected,1
13854,protected,1
1687,protected,1
5011,not-protected,1
4719,not-protected,1
14232,not-protected,1
10681,protected,1
9989,not-protected,1
1824,not-protected,1
2260,not-protected,1
5097,protected,1
6532,not-protected,1
4479,not-protected,1
11404,not-protected,1
13317,not-protected,1
731,not-protected,1
13752,not-protected,1
1450,not-protected,1
2224,protected,1
7772,protected,1
13771,not-protected,1
7487,not-protected,1
587,not-protected,1
6270,not-protected,1
6412,not-protected,1
10347,protected,1
10746,protected,1
13504,not-protected,1
11601,protected,1
6883,not-protected,1
5179,not-protected,1
2431,protected,1
4942,not-protected,1
13366,not-protected,1
4963,not-protected,1
6345,not-protected,1
2881,protected,1
12565,not-protected,1
920,protected,1
1929,not-protected,1
1613,protected,1
96,not-protected,1
12031,not-protected,1
13583,not-protected,1
4902,protected,1
13001,not-protected,1
1016,protected,1
4002,not-protected,1
3529,not-protected,1
7863,not-protected,1
5504,protected,1
11236,not-protected,1
7676,not-protected,1
184,not-protected,1
3738,not-protected,1
1519,not-protected,1
8316,not-protected,1
7238,protected,1
8757,not-protected,1
13719,not-protected,1
12726,not-protected,1
4675,protected,1
4948,not-protected,1
12036,protected,1
8707,protected,1
12985,not-protected,1
3017,not-protected,1
8413,protected,1
7087,not-protected,1
13728,protected,1
10872,not-protected,1
4682,not-protected,1
14314,not-protected,1
8498,not-protected,1
4558,not-protected,1
7516,protected,1
6785,not-protected,1
12158,protected,1
7387,not-protected,1
5624,protected,1
8851,not-protected,1
2501,not-protected,1
5463,not-protected,1
12859,not-protected,1
11276,protected,1
8902,not-protected,1
6422,protected,1
10339,not-protected,1
10256,protected,1
1980,not-protected,1
8762,protected,1
3387,protected,1
2328,protected,1
959,not-protected,1
1537,not-protected,1
13761,protected,1
1565,not-protected,1
3869,not-protected,1
7121,protected,1
8075,not-protected,1
14291,protected,1
8612,not-protected,1
12782,not-protected,1
14487,not-protected,1
5352,protected,1
9422,not-protected,1
370,protected,1
7370,not-protected,1
6942,protected,1
10715,not-protected,1
11984,protected,1
996,protected,1
2795,protected,1
9713,not-protected,1
8484,protected,1
13967,not-protected,1
2592,not-protected,1
8417,protected,1
10063,not-protected,1
4137,protected,1
1231,not-protected,1
2256,protected,1
9197,protected,1
10899,not-protected,1
10179,protected,1
608,not-protected,1
1393,protected,1
11853,not-protected,1
9060,not-protected,1
6035,not-protected,1
530,protected,1
7913,not-protected,1
1317,not-protected,1
5866,not-protected,1
7431,not-protected,1
5668,not-protected,1
2492,not-protected,1
2081,not-protected,1
6541,not-protected,1
13788,protected,1
8671,not-protected,1
699,not-protected,1
9924,not-protected,1
1831,not-protected,1
12765,not-protected,1
1127,not-protected,1
14077,protected,1
2166,not-protected,1
14131,not-protected,1
6558,not-protected,1
7812,not-protected,1
383,not-protected,1
12747,not-protected,1
14053,protected,1
12156,protected,1
6624,not-protected,1
12397,protected,1
4411,not-protected,1
2568,not-protected,1
6152,not-protected,1
13570,protected,1
4126,protected,1
3867,protected,1
6014,not-protected,1
14074,not-protected,1
294,not-protected,1
3283,not-protected,1
3577,not-protected,1
13127,protected,1
1747,not-protected,1
8548,protected,1
12258,not-protected,1
11916,not-protected,1
1031,not-protected,1
11261,not-protected,1
1039,not-protected,1
5237,not-protected,1
6554,not-protected,1
4689,not-protected,1
190,not-protected,1
11106,not-protected,1
1635,protected,1
1981,not-protected,1
5678,protected,1
8164,not-protected,1
11132,not-protected,1
12914,not-protected,1
2577,protected,1
2364,not-protected,1
3938,protected,1
9856,not-protected,1
13671,not-protected,1
13644,not-protected,1
789,not-protected,1
643,not-protected,1
11606,not-protected,1
564,protected,1
3008,protected,1
11441,protected,1
617,not-protected,1
2016,not-protected,1
11610,protected,1
3049,protected,1
5187,not-protected,1
1120,not-protected,1
3048,protected,1
3098,protected,1
3600,not-protected,1
12152,not-protected,1
4938,not-protected,1
4647,protected,1
4661,not-protected,1
6258,not-protected,1
11700,not-protected,1
1390,not-protected,1
4265,not-protected,1
13899,not-protected,1
5435,not-protected,1
9663,not-protected,1
12611,not-protected,1
11386,not-protected,1
13701,not-protected,1
2272,not-protected,1
651,not-protected,1
6562,protected,1
2728,protected,1
14112,protected,1
1510,protected,1
2298,not-protected,1
10636,not-protected,1
915,not-protected,1
6639,not-protected,1
14288,not-protected,1
7025,not-protected,1
8790,protected,1
11590,not-protected,1
5311,not-protected,1
6632,not-protected,1
10777,protected,1
3278,not-protected,1
12590,not-protected,1
9357,not-protected,1
3083,not-protected,1
2822,not-protected,1
8081,not-protected,1
12547,not-protected,1
3533,not-protected,1
1212,protected,1
12329,protected,1
2485,not-protected,1
12357,protected,1
13383,protected,1
1073,protected,1
3126,protected,1
1192,not-protected,1
8147,not-protected,1
12065,protected,1
1204,protected,1
14342,not-protected,1
2160,protected,1
7342,not-protected,1
3933,not-protected,1
10078,not-protected,1
12899,protected,1
8446,not-protected,1
9963,protected,1
2647,not-protected,1
14407,not-protected,1
1559,not-protected,1
11345,not-protected,1
9912,protected,1
14546,not-protected,1
8712,not-protected,1
13245,not-protected,1
12168,protected,1
2548,not-protected,1
6816,not-protected,1
1080,not-protected,1
8569,not-protected,1
4397,not-protected,1
4748,not-protected,1
6308,not-protected,1
12974,not-protected,1
11226,not-protected,1
12072,not-protected,1
13259,not-protected,1
9939,protected,1
7628,not-protected,1
6452,protected,1
3052,protected,1
11380,protected,1
597,protected,1
4447,protected,1
7517,not-protected,1
12293,not-protected,1
11540,protected,1
7795,not-protected,1
8248,not-protected,1
1369,not-protected,1
6979,not-protected,1
10489,protected,1
11611,not-protected,1
12561,not-protected,1
6471,not-protected,1
7539,not-protected,1
482,protected,1
6358,protected,1
4803,not-protected,1
4658,not-protected,1
1051,not-protected,1
209,protected,1
2028,not-protected,1
10944,not-protected,1
12268,not-protected,1
4722,not-protected,1
8777,not-protected,1
716,not-protected,1
7217,not-protected,1
6623,not-protected,1
3900,protected,1
1676,not-protected,1
9511,protected,1
1714,not-protected,1
8105,not-protected,1
11738,not-protected,1
6398,not-protected,1
9564,not-protected,1
12593,protected,1
14246,not-protected,1
14202,not-protected,1
6902,not-protected,1
1428,not-protected,1
6712,not-protected,1
11513,not-protected,1
2418,not-protected,1
11929,protected,1
2411,protected,1
12019,protected,1
13594,protected,1
4369,not-protected,1
4325,not-protected,1
11720,protected,1
12538,not-protected,1
5588,not-protected,1
3698,not-protected,1
10307,not-protected,1
580,not-protected,1
1908,not-protected,1
11342,not-protected,1
11173,not-protected,1
8522,protected,1
11029,not-protected,1
2399,not-protected,1
13393,not-protected,1
7279,not-protected,1
9042,not-protected,1
214,not-protected,1
12776,not-protected,1
4788,not-protected,1
7895,not-protected,1
7586,not-protected,1
4436,not-protected,1
12572,protected,1
8063,protected,1
4464,not-protected,1
2111,not-protected,1
11490,protected,1
6331,not-protected,1
11795,not-protected,1
6589,not-protected,1
3726,not-protected,1
13325,not-protected,1
12302,protected,1
1723,not-protected,1
8692,not-protected,1
10042,protected,1
5402,protected,1
3089,not-protected,1
5019,not-protected,1
6142,not-protected,1
9855,not-protected,1
9148,protected,1
7112,not-protected,1
1388,protected,1
3395,not-protected,1
4836,protected,1
14315,not-protected,1
9008,not-protected,1
14006,not-protected,1
107,not-protected,1
8629,protected,1
9684,protected,1
14329,protected,1
7501,not-protected,1
11652,not-protected,1
4890,not-protected,1
10858,not-protected,1
5024,protected,1
4753,protected,1
2106,not-protected,1
2167,not-protected,1
7082,not-protected,1
10957,not-protected,1
7697,not-protected,1
10617,protected,1
11599,protected,1
11809,protected,1
4925,protected,1
8262,not-protected,1
8298,protected,1
7186,not-protected,1
8511,not-protected,1
14384,not-protected,1
8834,not-protected,1
7122,protected,1
5965,not-protected,1
6150,not-protected,1
9341,not-protected,1
1631,protected,1
14216,protected,1
14208,not-protected,1
10675,protected,1
8959,not-protected,1
11472,protected,1
11878,protected,1
3216,not-protected,1
10046,not-protected,1
10218,not-protected,1
8291,not-protected,1
12437,not-protected,1
6949,protected,1
8325,protected,1
1780,not-protected,1
5985,not-protected,1
4446,protected,1
10401,not-protected,1
11278,not-protected,1
8980,protected,1
8141,protected,1
5587,protected,1
9127,not-protected,1
7101,not-protected,1
1194,not-protected,1
5934,protected,1
1282,not-protected,1
6972,protected,1
2466,not-protected,1
13013,protected,1
4798,not-protected,1
3499,protected,1
14065,not-protected,1
2369,not-protected,1
13076,protected,1
9728,not-protected,1
329,protected,1
12670,not-protected,1
869,not-protected,1
2870,protected,1
392,protected,1
1583,not-protected,1
8773,not-protected,1
5620,protected,1
7510,not-protected,1
7668,not-protected,1
11307,not-protected,1
8581,not-protected,1
2789,not-protected,1
11717,not-protected,1
797,not-protected,1
9931,protected,1
11820,not-protected,1
7488,protected,1
6200,not-protected,1
5273,not-protected,1
5186,protected,1
5655,not-protected,1
3439,not-protected,1
13829,not-protected,1
1652,not-protected,1
11940,not-protected,1
6117,not-protected,1
13335,not-protected,1
12950,not-protected,1
12311,not-protected,1
14091,protected,1
9674,not-protected,1
3455,protected,1
4383,not-protected,1
5972,protected,1
7,not-protected,1
8471,not-protected,1
1737,not-protected,1
10932,not-protected,1
156,not-protected,1
2961,protected,1
2843,not-protected,1
9577,not-protected,1
2042,not-protected,1
12354,protected,1
6249,protected,1
5444,not-protected,1
3028,not-protected,1
11718,not-protected,1
1376,not-protected,1
13998,protected,1
12060,not-protected,1
2964,protected,1
8118,protected,1
11149,not-protected,1
8622,not-protected,1
3504,not-protected,1
13186,protected,1
1394,protected,1
6242,not-protected,1
10627,not-protected,1
6555,not-protected,1
13418,not-protected,1
7437,protected,1
12370,not-protected,1
3857,not-protected,1
4867,not-protected,1
11174,not-protected,1
10609,not-protected,1
693,not-protected,1
11561,not-protected,1
3839,protected,1
13565,protected,1
5063,protected,1
10292,not-protected,1
5761,protected,1
3153,not-protected,1
1842,not-protected,1
10585,protected,1
11677,protected,1
3248,not-protected,1
8888,not-protected,1
610,protected,1
2204,protected,1
9714,not-protected,1
7990,not-protected,1
11891,not-protected,1
635,not-protected,1
7226,not-protected,1
13277,protected,1
13033,not-protected,1
2413,not-protected,1
4085,not-protected,1
9599,protected,1
12585,not-protected,1
3582,not-protected,1
10300,protected,1
12647,not-protected,1
4586,not-protected,1
1319,not-protected,1
6130,not-protected,1
7654,not-protected,1
2876,not-protected,1
6676,protected,1
1742,protected,1
12582,not-protected,1
10247,not-protected,1
7059,not-protected,1
655,protected,1
11053,not-protected,1
6895,protected,1
5322,not-protected,1
163,protected,1
10322,not-protected,1
5079,protected,1
7576,not-protected,1
3680,not-protected,1
10797,not-protected,1
13052,protected,1
4632,protected,1
6282,not-protected,1
5299,protected,1
3406,not-protected,1
9252,protected,1
1516,not-protected,1
10719,protected,1
10371,not-protected,1
9826,protected,1
11326,not-protected,1
4616,not-protected,1
12037,not-protected,1
4898,not-protected,1
5651,protected,1
10192,protected,1
491,protected,1
3067,not-protected,1
7262,not-protected,1
6144,not-protected,1
9950,not-protected,1
4228,not-protected,1
4607,not-protected,1
7138,not-protected,1
12068,protected,1
648,protected,1
9565,protected,1
9685,not-protected,1
3223,protected,1
3768,not-protected,1
10525,not-protected,1
7782,not-protected,1
11962,not-protected,1
10056,not-protected,1
12361,protected,1
14021,protected,1
11227,not-protected,1
9118,protected,1
6939,protected,1
6984,not-protected,1
9948,not-protected,1
5928,not-protected,1
11975,not-protected,1
11093,protected,1
3071,not-protected,1
1721,protected,1
12057,protected,1
1090,not-protected,1
10321,not-protected,1
11802,not-protected,1
7943,not-protected,1
13084,protected,1
12734,protected,1
5842,not-protected,1
14194,not-protected,1
1919,protected,1
5249,protected,1
1630,not-protected,1
8229,not-protected,1
13713,not-protected,1
1771,protected,1
10358,not-protected,1
13531,not-protected,1
8280,not-protected,1
7561,not-protected,1
4461,protected,1
1191,protected,1
8784,protected,1
11691,not-protected,1
6300,not-protected,1
12616,protected,1
13626,not-protected,1
14316,not-protected,1
14134,protected,1
9424,protected,1
4957,protected,1
9982,protected,1
14268,not-protected,1
9333,not-protected,1
1059,not-protected,1
11091,not-protected,1
13246,protected,1
11832,protected,1
10293,not-protected,1
12263,not-protected,1
13095,not-protected,1
11369,not-protected,1
330,not-protected,1
9282,not-protected,1
9777,not-protected,1
7716,not-protected,1
15,not-protected,1
12262,not-protected,1
5533,protected,1
8739,not-protected,1
2458,not-protected,1
13629,not-protected,1
9425,not-protected,1
5705,not-protected,1
958,not-protected,1
8742,not-protected,1
2605,not-protected,1
10934,not-protected,1
13882,not-protected,1
12444,not-protected,1
6959,not-protected,1
8175,not-protected,1
10760,not-protected,1
7416,not-protected,1
1976,protected,1
5331,protected,1
7495,protected,1
8416,protected,1
2582,protected,1
5191,not-protected,1
2044,not-protected,1
9686,not-protected,1
13455,not-protected,1
10750,not-protected,1
421,not-protected,1
14438,protected,1
13361,not-protected,1
7951,protected,1
9722,not-protected,1
12725,not-protected,1
1167,protected,1
11251,not-protected,1
13892,not-protected,1
6113,not-protected,1
2862,not-protected,1
11525,not-protected,1
7718,not-protected,1
1642,protected,1
9284,protected,1
1643,not-protected,1
3567,not-protected,1
10988,not-protected,1
9715,not-protected,1
2178,not-protected,1
7054,not-protected,1
249,protected,1
8103,not-protected,1
9105,not-protected,1
11322,protected,1
2663,protected,1
5302,not-protected,1
1123,protected,1
1587,not-protected,1
1646,not-protected,1
11894,protected,1
14479,protected,1
12949,not-protected,1
9180,protected,1
9801,not-protected,1
10507,not-protected,1
1043,not-protected,1
2864,not-protected,1
13947,protected,1
9085,protected,1
11773,not-protected,1
11243,not-protected,1
4309,not-protected,1
2527,protected,1
12261,not-protected,1
13507,protected,1
13833,not-protected,1
1789,protected,1
8608,not-protected,1
7603,not-protected,1
10551,not-protected,1
6858,not-protected,1
4312,not-protected,1
11192,not-protected,1
11186,not-protected,1
2221,not-protected,1
8100,protected,1
7816,protected,1
967,protected,1
31,protected,1
9971,not-protected,1
7786,protected,1
11337,not-protected,1
6247,protected,1
11779,not-protected,1
11942,not-protected,1
1397,not-protected,1
1242,not-protected,1
5873,not-protected,1
3671,not-protected,1
12504,protected,1
14492,protected,1
14107,protected,1
14218,not-protected,1
8817,not-protected,1
177,protected,1
8949,not-protected,1
12219,not-protected,1
2147,not-protected,1
12933,not-protected,1
1478,not-protected,1
14505,protected,1
2148,not-protected,1
12754,not-protected,1
14087,protected,1
3074,not-protected,1
2072,protected,1
11655,not-protected,1
2340,protected,1
9642,protected,1
4403,not-protected,1
2227,not-protected,1
12617,not-protected,1
5006,protected,1
6495,protected,1
1970,not-protected,1
1375,not-protected,1
6380,not-protected,1
1470,not-protected,1
10335,not-protected,1
7245,protected,1
6523,not-protected,1
9351,protected,1
3730,not-protected,1
11077,not-protected,1
4600,not-protected,1
3885,not-protected,1
5746,not-protected,1
5712,not-protected,1
2566,not-protected,1
11135,protected,1
13890,protected,1
13161,protected,1
2310,not-protected,1
13883,protected,1
2847,not-protected,1
7532,not-protected,1
5657,protected,1
1904,not-protected,1
3677,protected,1
7975,not-protected,1
10197,protected,1
13225,not-protected,1
4939,protected,1
13163,not-protected,1
12602,protected,1
10691,protected,1
9110,not-protected,1
3333,not-protected,1
509,protected,1
14140,protected,1
14272,not-protected,1
9375,not-protected,1
10744,protected,1
6714,protected,1
1647,not-protected,1
14437,protected,1
3350,not-protected,1
13166,not-protected,1
10030,not-protected,1
13236,not-protected,1
7363,protected,1
9575,protected,1
4443,not-protected,1
10622,protected,1
9104,not-protected,1
1835,not-protected,1
4506,not-protected,1
4355,not-protected,1
9913,protected,1
1186,not-protected,1
3215,protected,1
7831,not-protected,1
13199,protected,1
733,not-protected,1
4590,not-protected,1
6997,not-protected,1
8112,protected,1
13974,protected,1
4702,not-protected,1
5467,not-protected,1
10171,protected,1
12797,not-protected,1
6965,not-protected,1
6096,not-protected,1
4764,protected,1
6368,not-protected,1
9446,protected,1
3331,not-protected,1
8438,protected,1
12052,protected,1
10519,protected,1
461,protected,1
663,protected,1
11699,not-protected,1
11531,not-protected,1
12997,not-protected,1
12252,not-protected,1
14581,not-protected,1
5557,protected,1
8327,protected,1
11032,not-protected,1
14265,not-protected,1
4875,not-protected,1
240,not-protected,1
11686,protected,1
6898,protected,1
8278,not-protected,1
13149,not-protected,1
12321,protected,1
10618,protected,1
7993,not-protected,1
8793,not-protected,1
13178,not-protected,1
5503,not-protected,1
6794,protected,1
303,not-protected,1
12047,protected,1
7947,not-protected,1
3207,not-protected,1
360,not-protected,1
10861,protected,1
10023,not-protected,1
4213,not-protected,1
6213,not-protected,1
9979,protected,1
3416,protected,1
7158,protected,1
4711,not-protected,1
3453,not-protected,1
6176,protected,1
5603,not-protected,1
8420,not-protected,1
12929,not-protected,1
6838,protected,1
2110,not-protected,1
6105,not-protected,1
1814,not-protected,1
1620,not-protected,1
10538,protected,1
5680,not-protected,1
10635,not-protected,1
3186,not-protected,1
5087,not-protected,1
5389,protected,1
3480,protected,1
11230,protected,1
3964,not-protected,1
10454,not-protected,1
1182,protected,1
8053,protected,1
3341,not-protected,1
1382,not-protected,1
9338,not-protected,1
1108,not-protected,1
12245,protected,1
13474,not-protected,1
1249,not-protected,1
1250,not-protected,1
3568,not-protected,1
1275,protected,1
5894,not-protected,1
3364,protected,1
10266,not-protected,1
4742,not-protected,1
11771,not-protected,1
3138,protected,1
10101,not-protected,1
10479,not-protected,1
993,not-protected,1
6899,not-protected,1
2550,not-protected,1
10690,not-protected,1
4763,not-protected,1
71,not-protected,1
4010,not-protected,1
5121,not-protected,1
3290,protected,1
9626,protected,1
502,not-protected,1
1116,not-protected,1
14305,not-protected,1
5129,protected,1
319,not-protected,1
8311,not-protected,1
3796,not-protected,1
5216,not-protected,1
9494,not-protected,1
3819,protected,1
11694,not-protected,1
2062,protected,1
9073,protected,1
8877,not-protected,1
3050,not-protected,1
1437,not-protected,1
5119,not-protected,1
13505,not-protected,1
2652,not-protected,1
10749,not-protected,1
5984,protected,1
9743,protected,1
3525,protected,1
10284,not-protected,1
5256,protected,1
263,protected,1
6315,not-protected,1
2918,protected,1
7900,not-protected,1
11117,protected,1
5406,protected,1
1703,not-protected,1
7971,protected,1
13183,protected,1
13735,not-protected,1
8979,not-protected,1
6430,not-protected,1
7625,not-protected,1
4801,not-protected,1
12136,protected,1
13156,not-protected,1
7978,not-protected,1
11235,protected,1
1577,not-protected,1
1336,not-protected,1
343,protected,1
770,protected,1
3961,not-protected,1
791,not-protected,1
13227,not-protected,1
9009,not-protected,1
9030,not-protected,1
14570,not-protected,1
6261,not-protected,1
13079,not-protected,1
3347,protected,1
34,not-protected,1
7365,protected,1
1916,not-protected,1
13609,not-protected,1
11564,not-protected,1
2546,not-protected,1
6338,not-protected,1
10299,not-protected,1
5041,protected,1
11036,not-protected,1
9731,not-protected,1
5553,not-protected,1
2235,not-protected,1
9312,protected,1
2573,not-protected,1
13017,not-protected,1
6888,not-protected,1
2788,not-protected,1
1239,not-protected,1
7740,not-protected,1
9840,not-protected,1
3070,not-protected,1
3065,not-protected,1
1503,protected,1
10089,protected,1
6483,protected,1
255,not-protected,1
7902,not-protected,1
8933,not-protected,1
9708,not-protected,1
10924,not-protected,1
6251,not-protected,1
1425,not-protected,1
7026,not-protected,1
4255,protected,1
3619,not-protected,1
7039,protected,1
11780,not-protected,1
77,not-protected,1
3429,not-protected,1
12620,protected,1
13566,not-protected,1
2249,protected,1
4190,not-protected,1
3757,protected,1
4205,protected,1
4831,not-protected,1
9081,not-protected,1
8382,protected,1
2812,protected,1
2580,not-protected,1
8216,protected,1
13451,protected,1
3010,protected,1
5496,not-protected,1
5750,protected,1
4668,not-protected,1
4683,protected,1
1007,protected,1
8684,protected,1
14118,not-protected,1
33,protected,1
925,not-protected,1
8329,protected,1
4249,protected,1
6780,not-protected,1
3113,not-protected,1
6416,not-protected,1
4883,not-protected,1
8954,not-protected,1
9805,protected,1
13819,not-protected,1
10529,not-protected,1
7759,protected,1
4842,not-protected,1
9888,not-protected,1
10085,not-protected,1
6764,not-protected,1
4583,not-protected,1
4516,protected,1
6501,not-protected,1
7414,not-protected,1
4100,not-protected,1
4521,not-protected,1
12995,protected,1
6893,protected,1
158,not-protected,1
424,not-protected,1
5963,not-protected,1
14398,not-protected,1
9240,not-protected,1
2669,not-protected,1
8989,not-protected,1
13468,not-protected,1
3896,not-protected,1
10735,protected,1
1688,not-protected,1
10031,protected,1
5198,not-protected,1
10950,not-protected,1
930,not-protected,1
14308,protected,1
14293,not-protected,1
4724,not-protected,1
352,not-protected,1
12586,not-protected,1
2363,not-protected,1
5480,not-protected,1
9951,protected,1
14509,protected,1
10315,not-protected,1
13686,not-protected,1
9945,not-protected,1
2585,not-protected,1
529,protected,1
2387,not-protected,1
10367,not-protected,1
3872,protected,1
5715,not-protected,1
227,not-protected,1
9678,not-protected,1
4522,not-protected,1
11874,protected,1
1571,not-protected,1
8015,not-protected,1
10682,not-protected,1
3827,not-protected,1
14301,not-protected,1
4857,not-protected,1
6225,protected,1
1759,protected,1
10286,protected,1
5113,not-protected,1
1491,not-protected,1
3579,protected,1
12854,not-protected,1
1330,not-protected,1
5403,protected,1
3920,not-protected,1
6291,not-protected,1
12012,protected,1
5140,protected,1
10403,not-protected,1
7372,not-protected,1
6450,not-protected,1
7246,protected,1
14261,not-protected,1
11777,protected,1
10402,not-protected,1
8500,not-protected,1
7706,protected,1
14472,not-protected,1
5794,not-protected,1
8875,not-protected,1
10595,not-protected,1
7585,not-protected,1
2475,not-protected,1
12005,not-protected,1
5360,protected,1
7757,protected,1
9791,protected,1
8109,not-protected,1
6167,not-protected,1
13041,not-protected,1
241,protected,1
8679,not-protected,1
11839,protected,1
3875,protected,1
10907,not-protected,1
873,protected,1
12559,protected,1
5787,not-protected,1
10285,not-protected,1
11627,not-protected,1
12402,not-protected,1
10202,protected,1
11815,not-protected,1
13680,protected,1
2820,not-protected,1
7875,protected,1
6477,protected,1
9498,protected,1
9311,not-protected,1
14273,not-protected,1
13106,protected,1
8004,not-protected,1
12626,not-protected,1
11782,protected,1
3505,protected,1
3403,protected,1
14386,not-protected,1
2305,not-protected,1
220,not-protected,1
2125,not-protected,1
11247,protected,1
619,protected,1
9214,not-protected,1
12184,not-protected,1
12861,protected,1
9385,protected,1
3996,protected,1
10677,not-protected,1
2468,not-protected,1
625,not-protected,1
11660,not-protected,1
13282,protected,1
4662,protected,1
7102,protected,1
14340,not-protected,1
3143,protected,1
6615,not-protected,1
12543,not-protected,1
8697,protected,1
7870,not-protected,1
2041,protected,1
13806,not-protected,1
2161,not-protected,1
11594,not-protected,1
380,not-protected,1
2830,not-protected,1
14067,not-protected,1
10601,not-protected,1
3549,not-protected,1
9382,not-protected,1
12842,not-protected,1
2523,protected,1
10165,not-protected,1
10973,not-protected,1
12017,protected,1
1333,not-protected,1
4677,not-protected,1
9210,not-protected,1
10569,not-protected,1
3195,not-protected,1
7928,protected,1
270,protected,1
13913,protected,1
12875,not-protected,1
4665,not-protected,1
9699,protected,1
13224,not-protected,1
5803,not-protected,1
10095,not-protected,1
9234,not-protected,1
10642,not-protected,1
9441,protected,1
8462,not-protected,1
12324,not-protected,1
7681,not-protected,1
5552,protected,1
644,protected,1
9953,not-protected,1
818,not-protected,1
13804,protected,1
9849,protected,1
9132,not-protected,1
11468,not-protected,1
10731,not-protected,1
2250,not-protected,1
4420,not-protected,1
2345,not-protected,1
13619,not-protected,1
14258,not-protected,1
5704,not-protected,1
13643,protected,1
5759,not-protected,1
9640,not-protected,1
12570,not-protected,1
11439,not-protected,1
5801,protected,1
982,protected,1
1596,protected,1
2400,not-protected,1
7159,protected,1
6771,not-protected,1
7149,not-protected,1
4049,not-protected,1
10724,not-protected,1
14264,not-protected,1
3356,protected,1
7233,not-protected,1
5509,protected,1
11289,not-protected,1
5849,protected,1
10984,protected,1
2162,protected,1
13448,not-protected,1
12030,not-protected,1
5877,not-protected,1
8033,protected,1
10289,not-protected,1
13543,not-protected,1
9352,not-protected,1
4079,not-protected,1
8845,protected,1
8021,protected,1
8584,not-protected,1
8947,not-protected,1
14377,not-protected,1
12953,not-protected,1
9297,protected,1
14250,protected,1
2799,protected,1
5502,not-protected,1
4657,protected,1
6777,protected,1
13792,not-protected,1
4059,not-protected,1
6722,not-protected,1
5291,not-protected,1
1830,not-protected,1
3033,protected,1
1912,not-protected,1
3969,protected,1
10487,protected,1
524,not-protected,1
13855,not-protected,1
12763,not-protected,1
1726,protected,1
921,protected,1
13063,protected,1
14608,not-protected,1
5594,not-protected,1
10643,not-protected,1
7256,not-protected,1
519,protected,1
10018,not-protected,1
10233,not-protected,1
11812,not-protected,1
5434,not-protected,1
1427,protected,1
697,not-protected,1
12944,protected,1
5592,protected,1
9758,protected,1
6823,protected,1
2440,not-protected,1
4687,protected,1
1572,not-protected,1
8678,not-protected,1
1921,not-protected,1
7935,not-protected,1
10663,not-protected,1
6739,not-protected,1
3141,not-protected,1
4718,not-protected,1
3135,not-protected,1
9449,not-protected,1
12369,protected,1
11043,not-protected,1
5628,not-protected,1
2844,not-protected,1
12232,not-protected,1
8987,not-protected,1
8432,not-protected,1
9907,protected,1
11764,protected,1
11565,not-protected,1
12998,not-protected,1
100,not-protected,1
10911,not-protected,1
1012,not-protected,1
2341,not-protected,1
8853,protected,1
12755,not-protected,1
14366,protected,1
1102,not-protected,1
13500,protected,1
13840,not-protected,1
9880,protected,1
9872,not-protected,1
14220,not-protected,1
5911,not-protected,1
13636,not-protected,1
12505,not-protected,1
6455,not-protected,1
9236,not-protected,1
523,not-protected,1
11358,protected,1
12195,not-protected,1
14367,not-protected,1
660,not-protected,1
11022,not-protected,1
7379,protected,1
9509,not-protected,1
2850,protected,1
5968,not-protected,1
14551,not-protected,1
9050,not-protected,1
13205,protected,1
8590,not-protected,1
8101,not-protected,1
14422,protected,1
2175,not-protected,1
8272,not-protected,1
2708,protected,1
11482,protected,1
3246,not-protected,1
2258,not-protected,1
3411,not-protected,1
13298,not-protected,1
3848,protected,1
2767,not-protected,1
3342,not-protected,1
11188,not-protected,1
449,not-protected,1
11299,protected,1
14066,not-protected,1
7222,not-protected,1
8723,not-protected,1
997,not-protected,1
4582,protected,1
5833,not-protected,1
3462,not-protected,1
10658,not-protected,1
6668,not-protected,1
4026,protected,1
7807,not-protected,1
7220,not-protected,1
5663,protected,1
2983,not-protected,1
7055,not-protected,1
12202,not-protected,1
1612,not-protected,1
13480,protected,1
1991,not-protected,1
6561,not-protected,1
5204,not-protected,1
11153,not-protected,1
821,not-protected,1
1260,not-protected,1
12691,not-protected,1
5893,not-protected,1
1363,protected,1
4225,not-protected,1
2174,protected,1
2288,not-protected,1
6919,not-protected,1
3958,not-protected,1
12744,protected,1
13889,protected,1
3659,not-protected,1
4449,not-protected,1
3544,not-protected,1
6009,not-protected,1
4735,protected,1
11936,not-protected,1
13657,not-protected,1
3116,not-protected,1
12103,not-protected,1
6545,protected,1
926,not-protected,1
13780,not-protected,1
9443,protected,1
11938,not-protected,1
11973,not-protected,1
9251,protected,1
7921,not-protected,1
10641,not-protected,1
13035,not-protected,1
7604,not-protected,1
3095,not-protected,1
5815,not-protected,1
3080,not-protected,1
9121,not-protected,1
12856,not-protected,1
3443,not-protected,1
5779,protected,1
6544,not-protected,1
2517,protected,1
